1303948800,1303955289,0.0
1303955289,1303955293,1.0
1303955293,1303955296,2.0
1303955296,1303955475,3.0
1303955475,1303955479,1.0
1303955479,1303987377,0.0
1303987377,1303987381,1.0
1303987381,1303987385,2.0
1303987385,1303987442,3.0
1303987442,1303987627,0.0
1303987627,1303987630,1.0
1303987630,1303987788,0.0
1303987788,1303987791,2.0
1303987791,1303987850,3.0
1303987850,1303987935,0.0
1303987935,1303987938,1.0
1303987938,1303991821,0.0
1303991821,1303991825,1.0
1303991825,1303991882,3.0
1303991882,1303992100,0.0
1303992100,1303992104,1.0
1303992104,1303992107,0.0
1303992107,1303992184,3.0
1303992184,1304035200,0.0
