1304208000,1304245846,0.0
1304245846,1304245855,2.0
1304245855,1304245906,3.0
1304245906,1304246038,0.0
1304246038,1304246042,1.0
1304246042,1304246327,0.0
1304246327,1304246336,1.0
1304246336,1304246340,2.0
1304246340,1304246454,3.0
1304246454,1304246458,1.0
1304246458,1304246581,0.0
1304246581,1304246606,1.0
1304246606,1304246610,2.0
1304246610,1304246665,3.0
1304246665,1304246850,0.0
1304246850,1304246857,1.0
1304246857,1304256588,0.0
1304256588,1304256596,1.0
1304256596,1304256600,2.0
1304256600,1304256657,3.0
1304256657,1304256742,0.0
1304256742,1304256748,1.0
1304256748,1304256859,0.0
1304256859,1304256863,1.0
1304256863,1304256866,2.0
1304256866,1304256923,3.0
1304256923,1304256930,1.0
1304256930,1304261915,0.0
1304261915,1304261919,2.0
1304261919,1304261976,3.0
1304261976,1304261983,1.0
1304261983,1304267649,0.0
1304267649,1304267653,1.0
1304267653,1304267710,3.0
1304267710,1304267713,2.0
1304267713,1304267914,0.0
1304267914,1304267917,1.0
1304267917,1304271474,0.0
1304271474,1304271477,1.0
1304271477,1304271481,2.0
1304271481,1304271538,3.0
1304271538,1304271679,0.0
1304271679,1304271682,1.0
1304271682,1304286927,0.0
1304286927,1304286931,1.0
1304286931,1304286934,0.0
1304286934,1304287027,3.0
1304287027,1304287037,1.0
1304287037,1304287219,3.0
1304287219,1304294400,0.0
