1303603200,1303614928,0.0
1303614928,1303614931,1.0
1303614931,1303614935,2.0
1303614935,1303615110,3.0
1303615110,1303615153,0.0
1303615153,1303615160,1.0
1303615160,1303616666,0.0
1303616666,1303616670,1.0
1303616670,1303616673,2.0
1303616673,1303616710,3.0
1303616710,1303616723,0.0
1303616723,1303616730,1.0
1303616730,1303646749,0.0
1303646749,1303646752,1.0
1303646752,1303646811,3.0
1303646811,1303646848,0.0
1303646848,1303646855,1.0
1303646855,1303651314,0.0
1303651314,1303651318,2.0
1303651318,1303651375,3.0
1303651375,1303651379,1.0
1303651379,1303651388,2.0
1303651388,1303651440,3.0
1303651440,1303651455,0.0
1303651455,1303651459,1.0
1303651459,1303651662,0.0
1303651662,1303651666,1.0
1303651666,1303651669,2.0
1303651669,1303651722,3.0
1303651722,1303651740,1.0
1303651740,1303653144,0.0
1303653144,1303653147,1.0
1303653147,1303653150,2.0
1303653150,1303653178,3.0
1303653178,1303653198,0.0
1303653198,1303653201,1.0
1303653201,1303661603,0.0
1303661603,1303661856,1.0
1303661856,1303662633,0.0
1303662633,1303662683,1.0
1303662683,1303662743,0.0
1303662743,1303662747,3.0
1303662747,1303662761,0.0
1303662761,1303662767,3.0
1303662767,1303662778,0.0
1303662778,1303663170,3.0
1303663170,1303663194,2.0
1303663194,1303663224,3.0
1303663224,1303663227,2.0
1303663227,1303663287,3.0
1303663287,1303663291,2.0
1303663291,1303663320,3.0
1303663320,1303663332,2.0
1303663332,1303663350,3.0
1303663350,1303663354,2.0
1303663354,1303663441,3.0
1303663441,1303666437,4.0
1303666437,1303666578,1.0
1303666578,1303666700,2.0
1303666700,1303666731,1.0
1303666731,1303666735,0.0
1303666735,1303666935,3.0
1303666935,1303666959,2.0
1303666959,1303666969,3.0
1303666969,1303666980,2.0
1303666980,1303666988,3.0
1303666988,1303666992,2.0
1303666992,1303667066,3.0
1303667066,1303667080,2.0
1303667080,1303667087,1.0
1303667087,1303667090,2.0
1303667090,1303667157,3.0
1303667157,1303667221,2.0
1303667221,1303667604,1.0
1303667604,1303668771,0.0
1303668771,1303668781,1.0
1303668781,1303669087,3.0
1303669087,1303669098,0.0
1303669098,1303669101,2.0
1303669101,1303669104,1.0
1303669104,1303669108,2.0
1303669108,1303669403,3.0
1303669403,1303669414,0.0
1303669414,1303669420,1.0
1303669420,1303669602,3.0
1303669602,1303669706,0.0
1303669706,1303669737,1.0
1303669737,1303669777,3.0
1303669777,1303669784,1.0
1303669784,1303669788,0.0
1303669788,1303669868,3.0
1303669868,1303669871,0.0
1303669871,1303669920,3.0
1303669920,1303670018,1.0
1303670018,1303670358,0.0
1303670358,1303670379,1.0
1303670379,1303670383,0.0
1303670383,1303670440,3.0
1303670440,1303670461,0.0
1303670461,1303670469,1.0
1303670469,1303680971,0.0
1303680971,1303680974,2.0
1303680974,1303681152,3.0
1303681152,1303681156,1.0
1303681156,1303688598,0.0
1303688598,1303688636,3.0
1303688636,1303688640,1.0
1303688640,1303689600,0.0
