1303516800,1303562644,0.0
1303562644,1303562648,1.0
1303562648,1303562708,3.0
1303562708,1303562793,0.0
1303562793,1303562802,1.0
1303562802,1303562922,3.0
1303562922,1303562940,0.0
1303562940,1303562967,1.0
1303562967,1303562970,2.0
1303562970,1303563026,3.0
1303563026,1303563041,0.0
1303563041,1303563045,1.0
1303563045,1303570394,0.0
1303570394,1303570397,1.0
1303570397,1303570401,2.0
1303570401,1303570458,3.0
1303570458,1303571171,0.0
1303571171,1303571174,1.0
1303571174,1303571178,2.0
1303571178,1303571265,3.0
1303571265,1303572487,0.0
1303572487,1303572490,1.0
1303572490,1303575601,0.0
1303575601,1303575604,2.0
1303575604,1303575663,3.0
1303575663,1303575666,1.0
1303575666,1303575788,0.0
1303575788,1303575792,1.0
1303575792,1303575850,3.0
1303575850,1303575853,1.0
1303575853,1303576220,0.0
1303576220,1303576223,1.0
1303576223,1303576253,3.0
1303576253,1303603200,0.0
