1303689600,1303692493,0.0
1303692493,1303692523,3.0
1303692523,1303692526,0.0
1303692526,1303692533,1.0
1303692533,1303730274,0.0
1303730274,1303730277,1.0
1303730277,1303730281,2.0
1303730281,1303730338,3.0
1303730338,1303730471,0.0
1303730471,1303730475,1.0
1303730475,1303730478,0.0
1303730478,1303730596,3.0
1303730596,1303730634,0.0
1303730634,1303730661,1.0
1303730661,1303730664,0.0
1303730664,1303730721,3.0
1303730721,1303730788,0.0
1303730788,1303730792,1.0
1303730792,1303730922,0.0
1303730922,1303730926,2.0
1303730926,1303730972,3.0
1303730972,1303730991,1.0
1303730991,1303733249,0.0
1303733249,1303733252,1.0
1303733252,1303733256,0.0
1303733256,1303733259,2.0
1303733259,1303733334,3.0
1303733334,1303733401,0.0
1303733401,1303733413,1.0
1303733413,1303733531,3.0
1303733531,1303733542,0.0
1303733542,1303733545,1.0
1303733545,1303748737,0.0
1303748737,1303748741,1.0
1303748741,1303748744,2.0
1303748744,1303748770,3.0
1303748770,1303748780,0.0
1303748780,1303748784,1.0
1303748784,1303772633,0.0
1303772633,1303772636,1.0
1303772636,1303772643,0.0
1303772643,1303772677,2.0
1303772677,1303772688,3.0
1303772688,1303772711,2.0
1303772711,1303772718,3.0
1303772718,1303772740,2.0
1303772740,1303772751,3.0
1303772751,1303772762,2.0
1303772762,1303772771,0.0
1303772771,1303772778,1.0
1303772778,1303772781,0.0
1303772781,1303772785,2.0
1303772785,1303772799,3.0
1303772799,1303772817,2.0
1303772817,1303772833,3.0
1303772833,1303772847,2.0
1303772847,1303772862,3.0
1303772862,1303772877,2.0
1303772877,1303772897,3.0
1303772897,1303772912,2.0
1303772912,1303772961,4.0
1303772961,1303773018,0.0
1303773018,1303773021,1.0
1303773021,1303773110,0.0
1303773110,1303773113,1.0
1303773113,1303773120,0.0
1303773120,1303773132,3.0
1303773132,1303773153,2.0
1303773153,1303773160,3.0
1303773160,1303773185,2.0
1303773185,1303773193,3.0
1303773193,1303773215,2.0
1303773215,1303773226,3.0
1303773226,1303773244,2.0
1303773244,1303773256,3.0
1303773256,1303773281,2.0
1303773281,1303773352,4.0
1303773352,1303773356,1.0
1303773356,1303773360,2.0
1303773360,1303773436,0.0
1303773436,1303773439,1.0
1303773439,1303776000,0.0
