1303862400,1303869153,0.0
1303869153,1303869160,1.0
1303869160,1303869180,3.0
1303869180,1303869184,0.0
1303869184,1303869187,2.0
1303869187,1303869341,3.0
1303869341,1303869345,1.0
1303869345,1303903556,0.0
1303903556,1303903560,1.0
1303903560,1303903563,2.0
1303903563,1303903616,3.0
1303903616,1303903708,0.0
1303903708,1303903720,1.0
1303903720,1303903838,3.0
1303903838,1303903856,1.0
1303903856,1303903859,2.0
1303903859,1303903915,3.0
1303903915,1303903993,0.0
1303903993,1303903996,1.0
1303903996,1303904000,2.0
1303904000,1303904015,3.0
1303904015,1303904026,0.0
1303904026,1303904033,1.0
1303904033,1303908157,0.0
1303908157,1303908160,2.0
1303908160,1303908238,3.0
1303908238,1303908248,0.0
1303908248,1303908255,1.0
1303908255,1303948800,0.0
