1305849600,1305891017,0.0
1305891017,1305891020,1.0
1305891020,1305891077,3.0
1305891077,1305891101,0.0
1305891101,1305891104,1.0
1305891104,1305891184,0.0
1305891184,1305891191,1.0
1305891191,1305891251,3.0
1305891251,1305891316,0.0
1305891316,1305891320,1.0
1305891320,1305895362,0.0
1305895362,1305895365,1.0
1305895365,1305895368,2.0
1305895368,1305895483,3.0
1305895483,1305895547,0.0
1305895547,1305895561,1.0
1305895561,1305907537,0.0
1305907537,1305907541,2.0
1305907541,1305907598,3.0
1305907598,1305907604,0.0
1305907604,1305907622,1.0
1305907622,1305908273,0.0
1305908273,1305908277,1.0
1305908277,1305908280,2.0
1305908280,1305908336,3.0
1305908336,1305908354,0.0
1305908354,1305908357,1.0
1305908357,1305936000,0.0
