1305244800,1305254304,0.0
1305254304,1305254307,1.0
1305254307,1305254485,3.0
1305254485,1305254496,0.0
1305254496,1305254500,1.0
1305254500,1305284282,0.0
1305284282,1305284285,1.0
1305284285,1305284345,3.0
1305284345,1305284364,0.0
1305284364,1305284403,1.0
1305284403,1305284522,3.0
1305284522,1305284542,0.0
1305284542,1305284587,1.0
1305284587,1305284590,2.0
1305284590,1305284646,3.0
1305284646,1305284653,1.0
1305284653,1305287240,0.0
1305287240,1305287244,2.0
1305287244,1305287329,3.0
1305287329,1305287335,1.0
1305287335,1305331200,0.0
