1303603200,1303614928,0.0
1303614928,1303614931,1.0
1303614931,1303614935,2.0
1303614935,1303615110,3.0
1303615110,1303615153,0.0
1303615153,1303615160,1.0
1303615160,1303616666,0.0
1303616666,1303616670,1.0
1303616670,1303616673,2.0
1303616673,1303616710,3.0
1303616710,1303616723,0.0
1303616723,1303616730,1.0
1303616730,1303646749,0.0
1303646749,1303646752,1.0
1303646752,1303646811,3.0
1303646811,1303646848,0.0
1303646848,1303646855,1.0
1303646855,1303651314,0.0
1303651314,1303651318,2.0
1303651318,1303651375,3.0
1303651375,1303651379,1.0
1303651379,1303651388,2.0
1303651388,1303651440,3.0
1303651440,1303651455,0.0
1303651455,1303651459,1.0
1303651459,1303651662,0.0
1303651662,1303651666,1.0
1303651666,1303651669,2.0
1303651669,1303651722,3.0
1303651722,1303651740,1.0
1303651740,1303653144,0.0
1303653144,1303653147,1.0
1303653147,1303653150,2.0
1303653150,1303653178,3.0
1303653178,1303653198,0.0
1303653198,1303653201,1.0
1303653201,1303661603,0.0
1303661603,1303661856,1.0
1303661856,1303662633,0.0
1303662633,1303662683,1.0
1303662683,1303662743,0.0
1303662743,1303662747,3.0
1303662747,1303662761,0.0
1303662761,1303662767,3.0
1303662767,1303662778,0.0
1303662778,1303663170,3.0
1303663170,1303663194,2.0
1303663194,1303663224,3.0
1303663224,1303663227,2.0
1303663227,1303663287,3.0
1303663287,1303663291,2.0
1303663291,1303663320,3.0
1303663320,1303663332,2.0
1303663332,1303663350,3.0
1303663350,1303663354,2.0
1303663354,1303663441,3.0
1303663441,1303663450,2.0
1303663450,1303663478,3.0
1303663478,1303663481,2.0
1303663481,1303663575,3.0
1303663575,1303663579,2.0
1303663579,1303663606,3.0
1303663606,1303663609,2.0
1303663609,1303663639,3.0
1303663639,1303663643,2.0
1303663643,1303663735,3.0
1303663735,1303663738,2.0
1303663738,1303663800,3.0
1303663800,1303663809,2.0
1303663809,1303663991,3.0
1303663991,1303663995,2.0
1303663995,1303664023,3.0
1303664023,1303664027,2.0
1303664027,1303664054,3.0
1303664054,1303664057,2.0
1303664057,1303664088,3.0
1303664088,1303664092,2.0
1303664092,1303664246,3.0
1303664246,1303664250,2.0
1303664250,1303664311,3.0
1303664311,1303664314,2.0
1303664314,1303664321,3.0
1303664321,1303664388,2.0
1303664388,1303664479,3.0
1303664479,1303664482,2.0
1303664482,1303664509,3.0
1303664509,1303664513,2.0
1303664513,1303664606,3.0
1303664606,1303664610,2.0
1303664610,1303664670,3.0
1303664670,1303664674,2.0
1303664674,1303664767,3.0
1303664767,1303664771,2.0
