1305676800,1305682923,0.0
1305682923,1305682927,1.0
1305682927,1305682985,3.0
1305682985,1305682992,0.0
1305682992,1305682996,1.0
1305682996,1305682999,0.0
1305682999,1305683003,2.0
1305683003,1305683027,3.0
1305683027,1305683041,1.0
1305683041,1305683045,0.0
1305683045,1305683224,3.0
1305683224,1305683432,0.0
1305683432,1305683435,1.0
1305683435,1305715480,0.0
1305715480,1305715483,1.0
1305715483,1305715487,2.0
1305715487,1305715544,3.0
1305715544,1305715568,0.0
1305715568,1305715572,1.0
1305715572,1305715575,2.0
1305715575,1305715632,3.0
1305715632,1305715700,0.0
1305715700,1305715720,1.0
1305715720,1305715837,3.0
1305715837,1305715868,0.0
1305715868,1305715915,1.0
1305715915,1305715919,2.0
1305715919,1305715975,3.0
1305715975,1305715993,0.0
1305715993,1305716073,1.0
1305716073,1305720632,0.0
1305720632,1305720707,3.0
1305720707,1305720802,0.0
1305720802,1305720815,1.0
1305720815,1305735452,0.0
1305735452,1305735455,2.0
1305735455,1305735513,3.0
1305735513,1305735523,0.0
1305735523,1305735540,1.0
1305735540,1305735544,2.0
1305735544,1305735601,3.0
1305735601,1305735637,0.0
1305735637,1305735644,1.0
1305735644,1305763200,0.0
