1304985600,1304986749,0.0
1304986749,1304986752,1.0
1304986752,1304986756,0.0
1304986756,1304986812,3.0
1304986812,1304986819,0.0
1304986819,1304986823,1.0
1304986823,1304988454,0.0
1304988454,1304988484,3.0
1304988484,1304988540,0.0
1304988540,1304988546,1.0
1304988546,1305024302,0.0
1305024302,1305024306,1.0
1305024306,1305024309,0.0
1305024309,1305024424,3.0
1305024424,1305024475,0.0
1305024475,1305024502,1.0
1305024502,1305024506,2.0
1305024506,1305024565,3.0
1305024565,1305024847,0.0
1305024847,1305024851,1.0
1305024851,1305027321,0.0
1305027321,1305027325,1.0
1305027325,1305027385,3.0
1305027385,1305027406,0.0
1305027406,1305027418,1.0
1305027418,1305027422,2.0
1305027422,1305027538,3.0
1305027538,1305027542,0.0
1305027542,1305027545,1.0
1305027545,1305036356,0.0
1305036356,1305036413,1.0
1305036413,1305072000,0.0
