1304899200,1304935316,0.0
1304935316,1304935319,1.0
1304935319,1304935378,3.0
1304935378,1304935381,0.0
1304935381,1304935385,1.0
1304935385,1304937075,0.0
1304937075,1304937089,1.0
1304937089,1304937093,2.0
1304937093,1304937209,3.0
1304937209,1304937299,0.0
1304937299,1304937330,1.0
1304937330,1304937334,2.0
1304937334,1304937391,3.0
1304937391,1304937538,0.0
1304937538,1304937541,1.0
1304937541,1304941450,0.0
1304941450,1304941454,1.0
1304941454,1304941514,3.0
1304941514,1304941587,0.0
1304941587,1304941591,1.0
1304941591,1304941684,0.0
1304941684,1304941688,1.0
1304941688,1304941691,2.0
1304941691,1304941769,3.0
1304941769,1304944646,0.0
1304944646,1304944649,1.0
1304944649,1304944653,2.0
1304944653,1304944770,3.0
1304944770,1304945070,0.0
1304945070,1304945073,1.0
1304945073,1304980897,0.0
1304980897,1304980900,1.0
1304980900,1304980923,0.0
1304980923,1304980926,2.0
1304980926,1304980933,3.0
1304980933,1304980954,2.0
1304980954,1304980964,3.0
1304980964,1304980987,2.0
1304980987,1304980997,3.0
1304980997,1304981018,2.0
1304981018,1304981034,3.0
1304981034,1304981051,2.0
1304981051,1304981062,3.0
1304981062,1304981082,2.0
1304981082,1304981094,3.0
1304981094,1304981115,2.0
1304981115,1304981125,3.0
1304981125,1304981151,2.0
1304981151,1304981158,3.0
1304981158,1304981179,2.0
1304981179,1304981189,3.0
1304981189,1304981212,2.0
1304981212,1304981219,3.0
1304981219,1304981293,0.0
1304981293,1304981311,1.0
1304981311,1304981464,0.0
1304981464,1304981467,1.0
1304981467,1304981471,0.0
1304981471,1304981478,3.0
1304981478,1304981503,2.0
1304981503,1304981512,3.0
1304981512,1304981532,2.0
1304981532,1304981543,3.0
1304981543,1304981563,2.0
1304981563,1304981576,3.0
1304981576,1304981590,2.0
1304981590,1304981647,0.0
1304981647,1304981650,1.0
1304981650,1304983634,0.0
1304983634,1304983637,1.0
1304983637,1304983754,3.0
1304983754,1304983768,1.0
1304983768,1304983771,2.0
1304983771,1304983953,3.0
1304983953,1304983972,0.0
1304983972,1304983976,1.0
1304983976,1304983996,0.0
1304983996,1304984000,1.0
1304984000,1304984003,2.0
1304984003,1304984182,3.0
1304984182,1304984193,0.0
1304984193,1304984196,1.0
1304984196,1304985117,0.0
1304985117,1304985121,1.0
1304985121,1304985299,3.0
1304985299,1304985344,0.0
1304985344,1304985353,1.0
1304985353,1304985600,0.0
