1304812800,1304820751,0.0
1304820751,1304820754,1.0
1304820754,1304820922,3.0
1304820922,1304820925,1.0
1304820925,1304821178,0.0
1304821178,1304821187,1.0
1304821187,1304821190,2.0
1304821190,1304821211,3.0
1304821211,1304821218,0.0
1304821218,1304821221,1.0
1304821221,1304859070,0.0
1304859070,1304859074,1.0
1304859074,1304859077,2.0
1304859077,1304859195,3.0
1304859195,1304859212,0.0
1304859212,1304859231,1.0
1304859231,1304860520,0.0
1304860520,1304860523,1.0
1304860523,1304860527,0.0
1304860527,1304860556,3.0
1304860556,1304860563,0.0
1304860563,1304860566,1.0
1304860566,1304862930,0.0
1304862930,1304862934,1.0
1304862934,1304862937,2.0
1304862937,1304862994,3.0
1304862994,1304863044,0.0
1304863044,1304863047,1.0
1304863047,1304868297,0.0
1304868297,1304868300,2.0
1304868300,1304868371,3.0
1304868371,1304868378,1.0
1304868378,1304868382,2.0
1304868382,1304868425,3.0
1304868425,1304868507,1.0
1304868507,1304868510,0.0
1304868510,1304868513,2.0
1304868513,1304868550,3.0
1304868550,1304873412,0.0
1304873412,1304873415,2.0
1304873415,1304873472,3.0
1304873472,1304873476,1.0
1304873476,1304873544,0.0
1304873544,1304873547,1.0
1304873547,1304873551,2.0
1304873551,1304873598,3.0
1304873598,1304873601,1.0
1304873601,1304874072,0.0
1304874072,1304874076,1.0
1304874076,1304874273,3.0
1304874273,1304874280,1.0
1304874280,1304887698,0.0
1304887698,1304887731,1.0
1304887731,1304887791,3.0
1304887791,1304887794,0.0
1304887794,1304887801,1.0
1304887801,1304899200,0.0
