1303257600,1303260156,0.0
1303260156,1303260159,1.0
1303260159,1303260162,2.0
1303260162,1303260200,3.0
1303260200,1303260203,1.0
1303260203,1303261523,0.0
1303261523,1303261526,1.0
1303261526,1303261530,2.0
1303261530,1303261726,3.0
1303261726,1303261730,1.0
1303261730,1303295618,0.0
1303295618,1303295621,2.0
1303295621,1303295682,3.0
1303295682,1303298267,0.0
1303298267,1303298274,1.0
1303298274,1303298393,3.0
1303298393,1303298418,0.0
1303298418,1303298446,1.0
1303298446,1303298504,3.0
1303298504,1303298614,0.0
1303298614,1303298621,1.0
1303298621,1303304081,0.0
1303304081,1303304085,1.0
1303304085,1303304088,2.0
1303304088,1303304147,3.0
1303304147,1303304165,0.0
1303304165,1303304168,1.0
1303304168,1303304268,0.0
1303304268,1303304272,1.0
1303304272,1303304275,0.0
1303304275,1303304359,3.0
1303304359,1303304362,0.0
1303304362,1303304372,1.0
1303304372,1303333662,0.0
1303333662,1303333672,1.0
1303333672,1303333676,2.0
1303333676,1303333793,3.0
1303333793,1303333868,0.0
1303333868,1303333871,2.0
1303333871,1303333928,3.0
1303333928,1303333948,1.0
1303333948,1303333951,2.0
1303333951,1303334127,3.0
1303334127,1303334493,0.0
1303334493,1303334500,1.0
1303334500,1303334503,0.0
1303334503,1303334507,2.0
1303334507,1303334652,3.0
1303334652,1303334661,0.0
1303334661,1303334668,1.0
1303334668,1303335543,0.0
1303335543,1303335546,2.0
1303335546,1303335580,3.0
1303335580,1303335587,1.0
1303335587,1303335590,2.0
1303335590,1303335637,3.0
1303335637,1303335640,1.0
1303335640,1303341095,0.0
1303341095,1303341099,1.0
1303341099,1303341102,2.0
1303341102,1303341277,3.0
1303341277,1303341287,1.0
1303341287,1303344000,0.0
